Title,Link,Snippet,Summary,Info,Processed,Query
"Producción de maguey y mezcal: estrategias de desarrollo rural en Teúl de González Ortega, Zacatecas",https://www.redalyc.org/pdf/757/75726134001.pdf,"… actual de la producción de agave y mezcal. La metodología se desarrolló mediante … la industria del mezcal. Así, 85% de los productores de agave y 29% de productores de mezcal no …","AG Salazar, FJM Rodríguez - Revista de Geografía Agrícola, 2010 - redalyc.org","{'summary': 'AG Salazar, FJM Rodríguez - Revista de Geografía Agrícola, 2010 - redalyc.org'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Estrategia de Sustentabilidad para las Empresas Mezcaleras del Estado de Michoacán,http://148.216.29.55/index.php/rfcca/article/view/111,"… En el estado de Michoacán, 26% de los municipios cuentan con denominación de origen del mezcal, para gran parte de estos municipios la producción y comercialización de esta …","NLG Reyes, AC Gutiérrez… - Revista de La Facultad de …, 2019 - 148.216.29.55","{'summary': 'NLG Reyes, AC Gutiérrez… - Revista de La Facultad de …, 2019 - 148.216.29.55', 'authors': [{'name': 'NLG Reyes', 'link': 'https://scholar.google.com/citations?user=HZgME9sAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=HZgME9sAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'HZgME9sAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"TIPOLOGÍA DE LAS UNIDADES DE PRODUCCIÓN DE MEZCAL ARTESANAL DEL DISTRITO DE TLACOLULA, OAXACA, MÉXICO",http://www.revista-agroproductividad.org/index.php/agroproductividad/article/view/1309,"… La disminución de la producción artesanal de mezcal en la Región del mezcal de Oaxaca, México. Revista mexicana de ciencias agrícolas 6(6): 1291-1305. Beske P., Land A., Seuring …","JL Jaramillo-Villanueva - Agro Productividad, 2018 - revista-agroproductividad.org","{'summary': 'JL Jaramillo-Villanueva - Agro Productividad, 2018 - revista-agroproductividad.org'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
INFORME TÉCNICO FINAL DEL PROYECTO “CARACTERIZACIÓN QUÍMICA DEL MEZCLA DE DURANGO PARA EL DESARROLLO DE UN ÍNDICE DE …,http://sappi.ipn.mx/cgpi/archivos_anexo/20082573_6726.pdf,… Agave durangensis es utilizado para la producción de mezcal en el … mezcal a partir de Agave durangensis es una actividad que después de la resolución de la denominación de origen …,JAÁ REYES - sappi.ipn.mx,{'summary': 'JAÁ REYES - sappi.ipn.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Aislamiento, caracterización molecular y bioquímica del consorcio microbiano asociado a la fermentación alcohólica para la producción de mezcal en Michoacán",http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/1994,"… sui géneris de acuerdo a su tipo (mezcal), clasificado en tres tipos con … : Mezcal blanco sin reposarlo, mezcal reposado colocado de 2 a 6 meses en barricas de roble blanco y Mezcal …","D Robles, R María - 2012 - bibliotecavirtual.dgb.umich.mx","{'summary': 'D Robles, R María - 2012 - bibliotecavirtual.dgb.umich.mx', 'authors': [{'name': 'R María', 'link': 'https://scholar.google.com/citations?user=EJ43mhkAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=EJ43mhkAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'EJ43mhkAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
ÁNGELA JULY ALVARADO FLORÉZ,https://www.researchgate.net/profile/Angela-Alvarado-5/publication/349290571_Los_caminos_del_mezcal_Una_etnografia_multisituada_sobre_la_produccion_y_los_consumos_de_una_bebida_artesanal_con_Denominacion_de_Origen_en_Oaxaca_Mexico/links/60284cdc299bf1cc26c41aa3/Los-caminos-del-mezcal-Una-etnografia-multisituada-sobre-la-produccion-y-los-consumos-de-una-bebida-artesanal-con-Denominacion-de-Origen-en-Oaxaca-Mexico.pdf,"… la producción y los consumos del mezcal en los Valles Centrales de … el mezcal transita y adquiere una vida social. Para este cometido, se discute la norma de Denominación de Origen …",M Biggs - 2020 - researchgate.net,{'summary': 'M Biggs - 2020 - researchgate.net'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Política pública para la competitividad, el sistema producto maguey en Michoacán, 2014-2016",https://www.riico.net/index.php/riico/article/view/1825,… la percepción directa de los productores de mezcal sobre las medidas implementadas. Los … El proceso de producción del mezcal se compone de las siguientes etapas: a) capado o …,"CF Ortiz-Paniagua, SMG García, JB Valencia - Repositorio de la Red …, 2019 - riico.net","{'summary': 'CF Ortiz-Paniagua, SMG García, JB Valencia - Repositorio de la Red …, 2019 - riico.net', 'authors': [{'name': 'CF Ortiz-Paniagua', 'link': 'https://scholar.google.com/citations?user=laI-yVcAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=laI-yVcAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'laI-yVcAAAAJ'}, {'name': 'JB Valencia', 'link': 'https://scholar.google.com/citations?user=tK8n8jgAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=tK8n8jgAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'tK8n8jgAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Las denominaciones de origen del café mexicano y sus cuestionamientos como modelo de desarrollo regional,https://www.revistas.una.ac.cr/index.php/perspectivasrurales/article/view/3381,"… …”El titular de la Denominación de Origen es el Estado, mediante … de las Denominaciones de Origen pueden clasificarse en … del tequila, bacanora, sotol y mezcal, sino a las artesanías, …","PP Akaki, MP Tapia - Perspectivas Rurales Nueva Época, 2012 - revistas.una.ac.cr","{'summary': 'PP Akaki, MP Tapia - Perspectivas Rurales Nueva Época, 2012 - revistas.una.ac.cr', 'authors': [{'name': 'PP Akaki', 'link': 'https://scholar.google.com/citations?user=lGSrAxQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=lGSrAxQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'lGSrAxQAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Determinación del perfil del consumidor y evaluación de atributos intrínsecos y extrínsecos del destilado de agave del sur del Estado de México,http://ru.iiec.unam.mx/id/eprint/5472,"… El mezcal es una bebida alcohólica destilada tradicional en México, la cual cuenta con la certificación de Denominación de Origen Mezcal (… La comercialización del mezcal en zonas …","WE Garcés Estrada, JA Avitia Rodríguez… - 2021 - ru.iiec.unam.mx","{'summary': 'WE Garcés Estrada, JA Avitia Rodríguez… - 2021 - ru.iiec.unam.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Ecología de levaduras del mezcal de San Carlos: Identificación y caracterización de la flora nativa,https://www.academia.edu/download/47240081/Ecologa_de_levaduras_del_mezcal_San_Carl20160714-11451-yosnil.pdf,"… En contraste, el mezcal es aun producido por artesanos y pequeños productores, usando … incluidas en la DO mezcal. En la región de la Sierra de San Carlos, el mezcal se ha producido …","C Jacques-Hernández, ON Soto-Cruz… - Resumen en las …, 2006 - academia.edu","{'summary': 'C Jacques-Hernández, ON Soto-Cruz… - Resumen en las …, 2006 - academia.edu', 'authors': [{'name': 'C Jacques-Hernández', 'link': 'https://scholar.google.com/citations?user=tWLklCEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=tWLklCEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'tWLklCEAAAAJ'}, {'name': 'ON Soto-Cruz', 'link': 'https://scholar.google.com/citations?user=FtDJeEkAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=FtDJeEkAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'FtDJeEkAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Revaloración del mezcal ancestral y artesanal, y su estrategia para acceder a mercados diferenciados",https://digital.chapingo.edu.mx/handle/20.500.12098/339,"… mezcal production system. For this purpose, documentary information was reviewed and 116 actors of the mezcal value … The results showed that the maguey mezcal value network was …",A Bautista Morales - 2018 - digital.chapingo.edu.mx,{'summary': 'A Bautista Morales - 2018 - digital.chapingo.edu.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Estrategias Mercadológicas para la revalorización del mezcal artesanal y su importancia como patrimonio cultural y gastronómico,http://ri.uaemex.mx/handle/20.500.11799/95280,"… Por último agradezco a los maestros mezcaleros que guardaron y mantuvieron celosamente los saberes centenarios de la elaboración de mezcal, para ellos se elaboró este …",R Perdomo Mánjarrez - ri.uaemex.mx,{'summary': 'R Perdomo Mánjarrez - ri.uaemex.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Classes maguey mezcal producing land in La Soledad Salinas, Oaxaca",http://www.scielo.org.mx/scielo.php?pid=S2007-09342016000501199&script=sci_arttext&tlng=en,"… In the state of Oaxaca, mezcal production is an important economic activity, the number of … has provided Oaxaca mezcal. The raw material for the mezcal is mainly the mezcal maguey or …","V Mariles-Flores, CA Ortiz-Solorio… - Revista mexicana de …, 2016 - scielo.org.mx","{'summary': 'V Mariles-Flores, CA Ortiz-Solorio… - Revista mexicana de …, 2016 - scielo.org.mx', 'authors': [{'name': 'CA Ortiz-Solorio', 'link': 'https://scholar.google.com/citations?user=eGOE2YcAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=eGOE2YcAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'eGOE2YcAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
VICISSITUDES OF MEZCAL PRODUCTION IN THE MIAHUATECA REGION OF THE SOUTHERN HIGHLANDS OF OAXACA,http://www.scielo.org.mx/scielo.php?pid=S1665-80272021000100183&script=sci_abstract&tlng=en,"… Abstract: Mezcal, like all artisan products linked to a territory, takes on properties related to … communities where mezcal is produced. This paper describes the mezcal production system …","JH Camacho-Vera, JM Vargas-Canales… - LiminaR, 2021 - scielo.org.mx","{'summary': 'JH Camacho-Vera, JM Vargas-Canales… - LiminaR, 2021 - scielo.org.mx', 'authors': [{'name': 'JH Camacho-Vera', 'link': 'https://scholar.google.com/citations?user=2qNQxk8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=2qNQxk8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '2qNQxk8AAAAJ'}, {'name': 'JM Vargas-Canales', 'link': 'https://scholar.google.com/citations?user=5KNrBHEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=5KNrBHEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '5KNrBHEAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Metabolismo social del socioecosistema mezcal tradicional en la región Queréndaro, Michoacán: una aproximación para su sustentabilidad",http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/5049,… Esto impone pensar de qué manera se debe manejar la producción de mezcal desde un … mexicana que cuentan con denominación de origen. La denominación de origen (DO) es una …,DO Ramírez Naranjo - 2021 - bibliotecavirtual.dgb.umich.mx,{'summary': 'DO Ramírez Naranjo - 2021 - bibliotecavirtual.dgb.umich.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
FACULTAD DE DERECHO Y CIENCIAS POLÍTICAS,http://bdigital.binal.ac.pa/bdp/derechomarcarioenpanama.pdf,"… la venta de producto alguno como tequila o mezcal, a menos de que se hayan elaborado en México y de acuerdo con sus leyes. Esta regla se aplicará al mezcal, ya sea a la fecha de …",DEOYLA LA DENOMINACIÓN - 1999 - bdigital.binal.ac.pa,{'summary': 'DEOYLA LA DENOMINACIÓN - 1999 - bdigital.binal.ac.pa'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Caracterización fitoquímica de Agave shrevei Gentry,http://e-cucba.cucba.udg.mx/index.php/e-Cucba/article/view/200,… constituyen la Denominación de Origen del Mezcal (DOM). … especies consideradas para que el mezcal sea un producto … de mezcal mientras que la Denominación de Origen del Mezcal …,"EA Delgado-Alvarado, JA Ávila-Reyes… - e …, 2021 - e-cucba.cucba.udg.mx","{'summary': 'EA Delgado-Alvarado, JA Ávila-Reyes… - e …, 2021 - e-cucba.cucba.udg.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Aprovechamiento integral del Agave americana L,https://www.academia.edu/download/8177734/microsoft%20word%20-%20tcp-aprovechamiento%20integral%20del%20agave%2011.pdf,"… denominación de origen como el tequila y el mezcal, así también, una parte del agave cosechado se destina para la obtención de fibras. El agave tiene una gran cantidad de azúcares …","GAR del Carmen, TLS Josías, RLJ Alberto - academia.edu","{'summary': 'GAR del Carmen, TLS Josías, RLJ Alberto - academia.edu', 'authors': [{'name': 'RLJ Alberto', 'link': 'https://scholar.google.com/citations?user=60RnKFsAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=60RnKFsAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '60RnKFsAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
La necesidad de proteger las ubicaciones geográficas y las denominaciones de origen en Bolivia,https://repositorio.umsa.bo/handle/123456789/13219,"Tiene el objetivo de contribuir a la Declaración de Denominaciones de Origen de productos agro alimenticios, artesanales y al impulso de la incesante búsqueda de encontrar formas …",HL Matias Espejo - repositorio.umsa.bo,{'summary': 'HL Matias Espejo - repositorio.umsa.bo'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Conservación del Color y de la Turgencia del Gusano Rojo Comadia redtenbacheri1 para Mezcal Embotellado,https://bioone.org/journals/southwestern-entomologist/volume-41/issue-3/059.041.0317/Conservaci%C3%B3n-del-Color-y-de-la-Turgencia-del-Gusano-Rojo/10.3958/059.041.0317.short,"… mezcal, lo que demerita su aspecto estético, calidad, y por lo tanto la aceptación del mezcal… y la consistencia del insecto se evaluaron cinco tratamientos: mezcal (38 de alcohol etílico), …","E Millán-Mercado, C Llanderal-Cazáres… - Southwestern …, 2016 - BioOne","{'summary': 'E Millán-Mercado, C Llanderal-Cazáres… - Southwestern …, 2016 - BioOne'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Los signos distintivos y la aplicación coercitiva de los derechos de propiedad intelectual en el tratado de Libre Comercio de América del Norte,http://uniminuto-dspace.scimago.es/handle/20.500.12552/1640,"… México relativas a la elaboración de tequila y mezcal. Esta disposición se aplicará al mezcal, ya … Sobre el particular, cabe señalar que el «mezcal» no obstante ser un producto típico de …","JJ Cristiani - OPENAIRE, 1993 - uniminuto-dspace.scimago.es","{'summary': 'JJ Cristiani - OPENAIRE, 1993 - uniminuto-dspace.scimago.es'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Integrar los conocimientos y prácticas campesinos en una herramienta económica para la promoción de un producto local El caso de los maestros mezcaleros …,https://patrimoniobiocultural.com/archivos/publicaciones/libros/Articulacion_de_saberes.pdf#page=128,"… Los productores de mezcal … denominación de origen—, pero tampoco “mezcal”—ya que se encuentran fuera de las delimitaciones territoriales de la denominación de origen del mezcal…","A Bessy, JJR Adame, S Bahuchet - patrimoniobiocultural.com","{'summary': 'A Bessy, JJR Adame, S Bahuchet - patrimoniobiocultural.com', 'authors': [{'name': 'JJR Adame', 'link': 'https://scholar.google.com/citations?user=8b5i10AAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=8b5i10AAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '8b5i10AAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Evaluación financiera de producción de agave y mezcal: caso de estudio Caltepec, Puebla",https://dialnet.unirioja.es/servlet/articulo?codigo=7845332,"… Por ende, el objetivo de la investigación fue calcular la rentabilidad de la producción de agave y mezcal en Caltepec, Puebla. Para ello se consideró un periodo de planeación de ocho …","MF Varela, LEC Tovar - Revista mexicana de ciencias agrícolas, 2021 - dialnet.unirioja.es","{'summary': 'MF Varela, LEC Tovar - Revista mexicana de ciencias agrícolas, 2021 - dialnet.unirioja.es'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Consumer assessment factors of mezcal in Oaxaca,http://www.scielo.org.mx/scielo.php?pid=S2395-91692019000200109&script=sci_abstract&tlng=en,"… a consumidores de mezcal asistentes a la Feria de Mezcal 2018, en … del mezcal. Se estratificó a los consumidores en función de su disposición a pagar un sobreprecio por el mezcal. …","AI Barrera-Rodríguez, V Cuevas-Reyes… - … sociales. Revista de …, 2019 - scielo.org.mx","{'summary': 'AI Barrera-Rodríguez, V Cuevas-Reyes… - … sociales. Revista de …, 2019 - scielo.org.mx', 'authors': [{'name': 'V Cuevas-Reyes', 'link': 'https://scholar.google.com/citations?user=826iqgIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=826iqgIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '826iqgIAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
